row_id,feature,target
105,3.347490828584255,6.335177199533367
106,2.379032985289118,4.582980096755395
107,2.227037100518241,6.233431205882067
108,8.261505604190937,6.204414803415564
109,4.274691873985138,6.044296230543103
110,1.1076150980979704,5.365371949463152
111,6.897469003297372,6.626263509582295
112,6.175531727882228,6.4117669695522945
113,7.120600888516229,6.268669100575434
114,2.528996985721416,5.438942595533032
115,7.354353503867102,7.091520206607935
116,0.8766962585910876,4.942062168656313
117,0.9290753908154192,4.78223750686258
118,7.855943752315784,6.807428638865651
119,7.406996171230773,7.163161847040134
120,4.336222623024481,6.453572269582982
121,3.5045344164734606,5.864892996879162
122,6.989795898571492,6.677430017738608
123,3.5328038810653406,5.593971152207579
124,9.621131625729896,7.349852008313686
125,1.4615952067269167,5.2478270774650575
126,3.223570665582601,5.820372429398062
127,5.277523965683303,5.420311079887444
128,2.6286057644191594,5.6594859130419435
129,8.625899909013855,6.789041104237999
130,8.955791439141166,7.072528048612684
131,2.452623101265533,5.528651415076125
132,3.489032556612112,5.148877120061995
133,4.525850677657886,5.96649865546168
134,3.6418800443116672,6.048598191431106
135,9.046599743246585,7.417773929073996
136,4.891705329272673,6.713014537792787
137,4.7482438259358535,6.4986618497859565
138,6.04561760979082,6.837745782526462
139,2.6376086848892255,4.299651441973228
140,4.065045511023955,6.314544907900546
141,5.62742972063262,5.878399985546815
142,0.07002808009228034,4.817998215774768
143,2.9220742112151923,5.807203461841986
144,2.755523393230529,4.728565879484966
145,9.577352235209876,7.830962018288003
146,3.671918018193705,5.958958828897443
147,5.546468735101213,7.5946764460573
148,0.9204872327113822,5.346787928021189
149,1.2239441209452973,5.817706012635563
150,3.8494781076248707,5.774818427277289
151,0.4305746091915508,4.837447917634001
152,3.900213989792146,6.028989585332356
153,0.8996350979492362,4.476828400133552
154,0.07117528273487439,4.922964194336857
155,5.717811520238846,6.383307842895038
156,3.4977887303497,5.81485495405594
157,4.171008084994668,6.235947889020182
158,9.161521310394043,7.767089340334374
159,2.9911138403796524,5.80520684533476
160,0.43834942110531516,4.445048319903947
161,0.6551124093519645,5.23471028794137
162,1.1424233853400556,4.104745610791378
163,7.464146535818035,6.89910870463745
164,9.283781856612265,7.417663820247786
165,4.109189457470002,6.07141697292242
166,8.16565298216532,7.222475523842856
167,9.243219941464503,7.649573755472978
168,8.847787656574104,7.397809774417465
169,5.888576355958717,6.805547864023148
170,3.1264174880287046,5.480016841109485
171,3.924219726917013,5.642398796727112
172,3.3313531300766086,5.665879529060727
173,2.7290519903490496,5.969920785367029
174,7.812131564449265,7.256814087702832
175,1.3233416770481676,5.4047767349359805
176,4.664781093645775,6.306897055068726
177,3.556871716065224,4.887594285094135
178,8.27054263719971,7.040146728148927
179,6.548875645026261,6.579699287947076
180,3.3508767293908837,6.127278470081715
181,6.937724724984379,7.384297594707528
182,3.716170872254543,5.943433673699076
183,1.8057517602844042,5.38438351439524
184,9.4034234937533,7.6606432466757575
185,3.0795361862973367,4.560967566727642
186,2.1308501978028325,6.996900206093691
187,1.3107886240157052,5.281001328963724
188,3.791510971427617,5.650967552831112
189,9.819850390367794,7.555041294210337
190,6.494274533662016,6.4033615475978225
191,7.482493142584655,6.056148133713031
192,2.869089924989149,6.6364174124868995
193,0.48916448408599544,5.2507892335203845
194,9.35054133152016,7.318997486634345
195,1.3376519131502063,5.573723140541295
196,3.4365442898382903,5.711023571016309
197,1.462854750825705,5.5162741364166985
198,4.916076626043152,5.614562363100932
199,7.569821792105493,6.83335141195587
200,9.833600742187906,7.961726960975468
201,8.737518169775079,7.707538792851982
202,8.59457199119792,7.782515549395212
203,1.9550435591014348,5.120043820794115
204,9.020670632757547,6.583750211452067
205,7.663284076439188,6.89876993008551
206,2.361055857300316,5.182873065000112
207,7.588186982652665,7.045273908877405
208,7.545290231965579,6.825583180480037
209,1.3487531006805487,4.320397811191495
210,2.8276871248549664,5.373805030549259
211,8.67918252572036,6.224062949526266
212,8.27256207717745,7.240340175254091
213,7.3774453577552705,6.266439052603095
214,1.0630530607835442,4.800682981349022
215,8.03188351063911,6.694668441280099
216,6.405807488385273,6.271037508257965
217,0.502071065698948,5.44110473873766
218,1.0769675612167173,5.234184666901871
219,0.17814271647012103,5.000249394634188
220,5.242938335804968,6.483419748301783
221,7.278851934570026,6.219269748894224
222,4.2471051376713564,5.962282169763338
223,1.3515831659120592,5.2534410212411995
224,8.361484170950106,6.817724449913586
225,7.085124533748494,7.098494031168443
226,9.65139097388405,7.165566317754081
227,9.809867545368855,8.048134810898755
228,6.883531773265178,6.6022182902535445
229,2.5003223340547076,4.927353610537837
230,6.6202470466456464,6.202126027820148
231,4.837258489159391,6.310331336226866
232,0.29905561986186324,4.2170854642435165
233,7.512146765588842,7.1879347093956785
234,9.910463185859301,7.4847360715038675
235,9.666946932261387,7.3214083188034635
236,0.9615089802370924,4.319276046822896
237,1.319863484481828,4.90392760401387
238,7.896722189696709,6.9410644679824784
239,8.774381371501189,6.8996419909319995
240,6.374648682460679,6.833092466225698
241,6.115135049861836,6.047204035742565
242,2.697016612950401,6.178094445855118
243,6.520956801457399,6.669472515343588
244,3.9136602278638666,6.044787534400119
245,0.11916756860907318,4.47439178796905
246,3.026315081556822,5.326248361252051
247,9.104238234787713,7.403394422053512
248,5.117930181293644,5.773108770696378
249,4.821600052277484,6.853375397805228
250,2.0539129276199852,5.67918750273513
251,8.636341707984581,6.639136355591278
252,7.3007127050130745,6.955014044312643
253,5.25132374640891,6.400277821677741
254,4.535341858201621,5.603441152711341
255,2.8093440868541952,5.5713647901608745
256,9.369770497018804,7.3611806939935285
257,5.64271387765304,6.68389858558372
258,1.981764300080795,5.241509309409706
259,8.251557472214992,7.8046727016419375
260,9.428603038504349,7.3000754845751334
261,1.9779250054882869,4.775195805201957
262,2.274555523325932,5.602092849336169
263,5.819425434833026,5.719743867723094
264,3.090353230112454,5.203294726239826
265,2.9140930034731616,5.297901618043288
266,3.964734347682015,6.174014697032495
267,3.556407859938646,5.648214127746799
268,0.06280725856385283,4.899539965566113
269,3.981334575557083,5.833920840511576
270,1.1178739794077086,5.080327715309966
271,4.895815833451284,5.576679107907653
272,1.0663497818452194,5.327455229452305
273,9.377910115982521,7.754530644095765
274,2.796894473077044,5.470568896719131
275,6.71805158263467,6.731542060516894
276,3.4782730324195423,5.735745631906671
277,6.84344896620587,6.500621410394857
278,5.243767344270635,6.046523357720923
279,0.8102149526113,5.026323146569434
280,9.81820661832629,7.125180243327989
281,0.034501888206290854,4.627590255905889
282,5.127558494276407,6.291280844697592
283,5.9672748700995,6.4626646351903965
284,3.8368758390086786,6.004141589601322
285,5.944872432015988,6.282676607821396
286,3.7545269468045364,6.0537524283343735
287,6.882195269724011,7.123581806803524
288,5.982073034627588,6.703761053690663
289,1.3681834894107348,5.2551112032435325
290,9.150141675927143,7.208503512309023
291,3.9795211005809072,5.686480234261889
292,9.361679163579494,7.209343139734157
293,2.5306757760242604,5.911430584487598
294,8.877497682344401,7.506449425270468
295,0.4882032393654445,5.108442581494576
296,5.990205048894396,6.3340035492844935
297,7.5505875048637385,6.529935761824271
298,8.95167689122683,7.606780448111895
299,3.8404425949330925,5.674639989289789
300,1.1942411935042307,5.192452217703921
301,4.015059228766843,6.065543961289993
302,0.7536261096396168,5.106324306541889
303,4.4099445706682285,6.790192005740492
304,6.156267563199334,6.738836562557404
305,3.2252497948985823,6.390634105910291
306,9.749716866462451,7.747776469532983
307,5.206393310976813,6.373383884574467
308,6.026077377753934,6.213641669989023
309,9.574609585038331,7.520561135125711
310,6.469743896823891,6.496607110502694
311,0.12844990125128852,5.645721636606728
312,2.378213600918345,4.763497249946075
313,8.531697416812019,6.958017707753629
314,3.964118277823123,5.861226432902243
315,6.170811024326483,6.735362129534356
316,1.1032773778923022,5.034862715895853
317,0.4112166172635623,4.977308966817484
318,6.698905141538379,6.854917994227218
319,4.200840828748572,5.946384210751525
320,9.753564173633189,7.659629786395027
321,1.709594691252776,4.853068529490403
322,5.993403143737512,6.7332429626772905
323,1.8690688884507245,5.634202629252284
324,2.8457371143984456,5.3881804716183215
325,6.931702932135282,6.776396497145028
326,7.861348931544554,6.13786735615436
327,8.601785291132568,6.808598973756066
328,7.1811278663676825,7.8392824369220975
329,3.1373208507595898,5.484640239826667
330,0.42631418750079253,4.529748652628628
331,6.115922017665754,5.935776890251974
332,5.887761993192731,6.454350496786922
333,7.201587561149108,7.305080944182803
334,6.988813973115803,6.610530458916088
335,1.0425234863366994,4.551520497691942
336,2.576264772105119,5.687946187571807
337,6.850132782568414,7.182009909988612
338,9.125262635531394,6.532446271551686
339,2.8759654332760487,5.394920786513011
340,4.669653550895032,6.13907539108687
341,9.580585995199977,7.269373471092187
342,6.670392335904751,6.216774289374484
343,0.8416303163763705,4.91783876074349
344,7.831742407373518,7.303866595901416
345,5.141420070369421,4.883698097143036
346,2.1323771694968374,5.669668894640266
347,8.119937912951134,6.963452255414297
348,3.978011385428296,5.758510163609282
349,3.109734435764271,5.610685440616308
350,8.576022353778027,6.310075062961781
351,4.163434077326306,6.405323823188602
352,8.47453573712372,7.31231982748583
353,4.109260558844494,5.10586190138048
354,7.891716530279597,6.779851151834676
355,0.07383978392931145,5.071815895960882
356,2.7258839844419414,6.11067402377976
357,7.727996201338115,6.453627551056969
358,0.6107615202176642,4.646065536996641
359,4.221829243503458,5.789943794503134
360,0.5343684270443227,4.215851097629072
361,7.8177069113111255,6.897396075874164
362,0.9091311358152954,4.748949499849454
363,0.49405614655636865,4.331492591300775
364,9.68854122062772,7.51414162411497
365,9.019627599246279,7.120783972483995
366,8.541187727000185,7.112657205528589
367,8.853348581202313,7.785480010244257
368,5.2616219176618895,6.560615890200699
369,8.13774177931942,6.291283323793327
370,6.792790300551851,6.4504668449834375
371,2.4198254470946603,5.010265817197709
372,9.771796021224075,6.738702983745924
373,3.3246683201375404,6.282187992647196
374,1.1130447415686129,6.14050174177627
375,3.390527242955752,5.848054149529088
376,9.93064317985418,7.821286668150745
377,5.29575908726184,6.0995047965225915
378,3.081190690036466,5.782309802592785
379,6.2341623779031154,6.6801738720271215
380,6.400664120254287,6.947726696627955
381,7.188892199036825,7.692569884479173
382,7.118617803626507,6.885492410924099
383,7.008684785509278,6.200628379605146
384,8.076901401510609,6.792163454761641
385,2.89556053958513,5.689593422524579
386,9.42641672362464,7.610762165978837
387,2.1493284128625945,5.341087354980174
388,7.160107368584314,7.0830854406766175
389,7.046319345302391,6.6700070651745795
390,6.4746842137128455,5.852314730672474
391,4.620825744470341,6.39351020953227
392,6.682168286407349,6.157458553972977
393,0.5539855107993419,4.633454197374697
394,1.5978573887284908,5.260326910536943
395,9.739933576658764,8.145115400495287
396,2.913021282443596,5.7315158145086045
397,7.610303976344406,6.403657412761847
398,3.7985692455643214,5.759648448718393
399,7.004780014976299,7.020535632529747
400,2.5000202032891305,5.288396789798583
401,8.267733146508544,7.182292375660786
402,6.76337320012088,6.614219711701378
403,8.914407122435229,7.318717507195992
404,7.117464459676004,7.060400245430479
405,6.726216052422327,6.81307137974462
406,7.938805238202909,7.060119849296975
407,6.727833121076582,6.541722661494144
408,3.7273733873837287,5.843157780916328
409,2.9497905121634638,5.288029620951759
410,9.473670569865767,7.54599662961716
411,4.306289422017386,5.9434765378819865
412,6.726573178153093,6.734619404347411
413,6.704660879840025,6.839583764236275
414,2.568048481784139,4.977235987033031
415,1.8024719614472595,4.909274448950537
416,5.3169562798092596,6.340233894052413
417,6.475848015659241,7.354865429899445
418,2.3082348104169803,4.8223712290255385
419,6.901151055732239,6.634247750294414
420,2.8564104761039033,5.360989884540503
421,8.356505179824028,7.533303889789986
422,0.4549079943802292,4.692288685182348
423,0.5302355406773707,4.251447661229343
424,5.262864851010679,6.966216488348368
425,8.403164724595527,7.079024490787445
426,0.33387239670787494,4.7583512104509085
427,7.792192495411495,7.057281924792206
428,4.971110593930705,6.363535176171723
429,0.6268189264523538,5.229617196500865
430,7.003886600944989,6.843092047179422
431,0.11595554571439237,4.296616951238693
432,9.499256541860834,7.431186181022564
433,2.1528749419353312,5.241992935909311
434,2.7244357781181447,5.438679555970186
435,3.7633145608590466,6.20791003998208
436,8.908136186164201,7.6030733003246445
437,6.781798307319347,7.022934542652676
438,2.0366040532164744,5.068970799157186
439,2.93760401660341,5.836874318262321
440,9.4385160392981,7.2059133540862135
441,7.332651768146929,6.593660878683625
442,5.221333585545759,5.287540331839585
443,5.925745829137881,6.652986647366861
444,1.469728657987197,4.736023865929469
445,2.529235331059417,5.972406770012921
446,2.943539008202214,5.759250688376461
447,7.613908131026882,7.033351228091636
448,6.455541757300958,7.043383372961413
449,1.7663788145564996,5.398900231074992
450,7.490769734526945,6.934140209940727
451,3.899787349704722,5.4737530966836365
452,9.196925289575242,6.647019650111277
453,7.8457194030093,7.5866564650696535
454,6.775849781918636,6.890336810019354
455,1.8288410988252501,5.160640128604905
456,1.1608564643853203,5.490772077070749
457,3.8333535770778058,5.7252576391931616
458,2.9952925787894378,5.509354654256165
459,4.029697708160293,6.662765097382776
460,0.9562149076553195,4.941689757704469
461,3.848510711309807,5.63561202742492
462,6.068729343942465,6.829387858154276
463,0.9230262503727193,5.362262108794992
464,0.6568226933594046,5.440749140603046
465,1.1576877577587286,5.282740921551843
466,7.409000766476389,7.121514348956835
467,0.4514822774861871,5.343124419161166
468,2.1745493448319575,5.460337481787639
469,1.3817875922411849,4.685463858168731
470,6.492270930842608,5.98211964171522
471,6.2580843145944804,7.022552218294621
472,1.497396127763777,5.142466987382847
473,6.935074334109318,7.251953693279205
474,8.538119903837167,7.16276338744067
475,3.1135620129757493,5.532674251318625
476,8.23074857694679,6.920899998009236
477,7.470472529484812,6.635717243365532
478,0.8288067542618549,4.810410410183739
479,8.366017841422615,7.048704236044168
480,0.8941026278473885,5.0081939707072
481,5.844635205273385,6.716351608394141
482,3.0138375798439765,4.95934338649548
483,7.413620545396143,6.7853630967334055
484,7.407512612151116,6.831892781476271
485,6.5126409393356255,6.629649568884049
486,5.549548853168397,6.656641529869457
487,7.419226123419566,6.716563146123408
488,5.7312638233385105,6.383392927119132
489,2.0046817230679803,5.61880214454757
490,9.362864038272429,7.796145574929379
491,7.225352335640745,6.935129850658141
492,4.468085048392466,6.121677743733964
493,0.3264167859476097,4.798971892759284
494,2.391720965757221,5.679542519086425
495,5.412471772063215,6.427141570794896
496,3.5760705615405453,5.5434296072340326
497,0.3095357140469601,4.264040323295779
498,3.3565701324423545,5.502071708230891
499,0.08716867198052425,4.541485438995802
500,6.458180065018027,6.736682945987881
501,2.1090559992192714,5.757829196002729
502,9.416677858572553,7.174847082243624
503,2.927264557800824,5.2105544653141305
504,5.852315721985729,7.742034319787016
505,3.9531260200564167,5.891366422155406
506,6.558158719454548,6.811155237343107
507,5.341526137081112,5.608582577431906
508,7.672441353644405,6.684696976087717
509,7.536978493448164,6.628631652428945
510,2.8539891258810224,5.814500045380853
511,5.528139909814167,6.524001991966352
512,8.414083345968685,7.442051455926006
513,6.233594044612595,6.208918364608178
514,2.415936117958246,5.4042663717491495
515,7.380119818630755,6.495120071699224
516,4.910881771591616,6.32442273933716
517,3.1698078414547712,5.7930857688739925
518,4.96285368185426,6.560778390801934
519,8.210539657839032,7.138541199502085
520,5.156372084870081,6.569727175362287
521,2.547972159903593,5.1735716580148825
522,0.6159150927447499,5.281023474701234
523,4.895152826291961,5.755480825897202
524,0.8786865732235394,5.507032562141845
525,7.55778141369025,6.652221008014837
526,7.450016052509747,7.159777900409586
527,3.866690496410734,6.309673709060663
528,2.0584295696571218,5.533453739634462
529,3.7389672371869853,6.033098416019145
530,5.535537614420711,6.340161645012756
531,6.630332847077062,6.613502776665433
532,6.1716452377736015,6.913172611522088
533,7.847928129335272,6.472047826325269
534,0.797746703206963,4.589131923780488
535,4.372503104235444,6.790470005613438
536,2.8195494803810437,6.167805687030406
537,4.350186312934023,6.025582000350378
538,5.83897774018448,6.375559845410667
539,8.986593913615232,6.834909707967125
540,4.411987647571099,5.796731726041714
541,1.4574062368266227,4.94947698900708
542,0.18028912719667,3.98178219846506
543,1.0345095091838985,5.149749702356583
544,0.9656296707498357,5.215050181821779
545,5.484539072367949,6.510192523071336
546,9.78862929446417,7.547618599384441
547,6.716420527754402,6.614469857796645
548,1.7449656001044156,4.949652235990681
549,8.86055674125385,7.481477725071973
550,6.523950883543178,7.171845101332447
551,8.657269028421915,7.113484246930195
552,7.831962358882091,7.039308841658553
553,3.52643786966801,6.182305795700418
554,5.30207054784441,6.557037795299047
555,4.634983120273626,5.870335494829553
556,1.4219351284890336,5.053808640522579
557,6.752711265342214,6.102126327843485
558,9.060522967972673,7.587558355751033
559,0.1988194115462416,4.428176852955595
560,9.159098179069659,7.07576255155326
561,3.5650730870444436,5.654882452364133
562,6.303288358398373,5.716771524436827
563,5.340053230397746,6.532021739004604
564,6.423766324856535,7.199708227256026
565,9.373393184391025,7.253850076424108
566,8.78120679832282,7.342703453346694
567,4.2313874902454724,6.715927185882306
568,0.027179580608985843,3.985121152450521
569,3.5778350192444988,5.874449846095379
570,2.9908369253168168,5.700557731009494
571,4.595605067464975,6.4336085178046405
572,0.4128981673452836,5.269575694617994
573,1.6596035936767506,4.9670149674721475
574,2.270360364474442,5.61778874347466
575,6.47526723256377,7.320760639364651
576,2.1303391125454696,4.9842995347203445
577,5.672803562378032,6.387959369863496
578,0.2524413787373303,4.799426063126248
579,4.624603551449872,6.169264796515181
580,6.746960478424022,6.412458238773959
581,0.16850839049315725,4.239158033740822
582,4.830476945078458,6.246568140763679
583,9.028028798016742,7.456843051440282
584,9.142776235559197,8.426968901289808
585,9.786384401540031,7.870588672324352
586,7.918548237386701,6.693604979764876
587,6.337567260936559,6.893526749256392
588,5.3034583458777185,6.906859594325683
589,5.67692596118352,6.511254157616008
590,2.060358603317467,4.75191682068608
591,8.85780183499302,7.383175929915775
592,0.8338972019394286,5.261461108665448
593,7.875172253249087,6.902506197179401
594,8.201110387760687,7.6274617613930005
595,0.9315026217274813,4.880602593419156
596,1.4417379323788881,5.271435917602811
597,1.0319670154793426,5.991336350599656
598,6.948792005713215,6.3009976040885
599,8.837256063097197,7.408740326924416
600,7.27594501982826,7.04028998078713
601,0.3681438609656784,4.685234447547117
602,1.5441959249070925,5.4397855376184125
603,2.2591483834425716,5.933969982733614
604,9.392554667439,7.662785130907289
605,9.540057165018414,7.55096150682793
606,3.9633399220794208,6.409682249001355
607,6.345936019749381,6.526039551635071
608,8.119267015576199,7.864554677497797
609,1.9766630442369582,4.743494168346501
610,8.955472445492468,7.017563582840175
611,3.885526916252786,6.108493782116958
612,5.4353065267221625,6.384401474431704
613,6.004211310862406,6.050336804659398
614,5.254334095400351,6.0753016900325125
615,2.1878345883097152,4.991420007460047
616,7.424166295812392,6.62824865715177
617,8.829095670569338,6.573937560029003
618,5.313241779178869,5.889239583114362
619,4.814244528346066,5.783150638860762
620,4.386056539176929,6.315608457401901
621,5.646704505584106,6.536671713588767
622,3.9960764123633163,5.56134752795645
623,4.7892685790721945,5.8553976573806175
624,9.064813140654332,7.485827350524201
625,8.296218379216068,7.213868172863115
626,9.582519694053293,6.820438696186421
627,2.175261703385188,5.236692819137554
628,5.56055111099226,6.330829381749529
629,2.0402886057275946,5.711835319175383
630,1.356796576939746,6.1269176511374255
631,3.8467172276826265,5.62264251637252
632,9.882986336280416,7.161338804504415
633,4.413522674531669,6.095743598894716
634,4.814935463048475,6.254909821873106
635,0.3344297336907809,4.69874054406078
636,2.5834848748000407,5.691259181516808
637,8.654089090847178,7.753194180714818
638,9.8193971442365,7.580190507876866
639,6.503988925602776,6.821328530340716
640,7.036102288276165,6.392298997397962
641,9.922913133142902,7.723821402900105
642,0.9185258057118795,5.12158166129763
643,4.507961236761965,5.610941058287596
644,6.079798036196596,6.395207007386078
645,2.3346527987294663,5.720115395664392
646,0.5435782601860206,4.2164477621927645
647,5.491471219304637,6.564382386930104
648,6.133999903788548,6.260434972915896
649,0.29437191039006216,4.998432850808889
650,5.645328922311644,5.91476087142881
651,0.8115081899668819,5.311576536533753
652,5.564144689519002,6.157563472639638
653,1.4362778777481344,4.803532315739829
654,6.508595140638127,6.835968255852071
655,8.819371231438748,7.274625805560631
656,9.943883988973743,7.347742658682762
657,2.822717107261278,6.113975589341273
658,6.44594981150445,6.449418343897739
659,0.4629214227638201,5.163517804960943
660,7.796437558260067,7.275445530759189
661,5.677129436663688,6.115273711802293
662,5.897874468465968,5.997620275102428
663,3.96729784656063,6.043224590651689
664,9.409528498498968,7.770171468157113
665,6.712507702598439,6.600405513267777
666,1.081102251366638,5.130766613999411
667,0.7422044081291979,5.455650579932941
668,5.600494298883845,6.65804311188985
669,1.520412640341734,4.915750636294722
670,3.8909593832739677,6.553539259005248
671,7.800415981330211,6.8311291870024275
672,4.453706274480778,6.393830391596594
673,7.444860583202101,6.894440719899756
674,2.6112715513231333,5.45958072872411
675,3.7659387495482735,6.061664807837685
676,3.968991200581539,6.027780347870466
677,9.069022295171417,7.157195954678763
678,0.8944204272081446,4.992739970185349
679,4.7836156514713,5.7755976670744325
680,6.64605804763641,6.120664390044887
681,2.587080306275448,5.442720555090338
682,1.7093928639885092,5.087983964012974
683,4.0968319954162125,6.172875648219079
684,0.6366899147027194,4.702440040793774
685,0.05018484594319972,4.595370296593029
686,7.408381851839082,7.122651680901172
687,5.863035450474081,6.609348096155272
688,2.0792933886163425,5.837963077383087
689,2.1206358230777225,5.666125704833154
690,9.48220154803846,7.152505033723386
691,7.568164367072688,6.321462439980386
692,5.5989489634403276,5.784558152682182
693,7.362912007735751,6.26052353509247
694,0.7846753871527756,4.9299841781218
695,2.49964311918476,6.1048472269121445
696,1.8113349535807133,5.265992224316668
697,5.711417011510662,6.083209056154647
698,3.9033295244228006,5.56642989409642
699,2.553743360105274,5.708852240078414
700,9.669943194849953,7.6992680949776995
701,1.4227225869690086,5.041201824327726
702,1.3368419496268402,5.2619517896092525
703,0.6285221373321825,5.058183711936947
704,5.878758559890115,6.037925044695553
705,4.39287693083649,4.992531083671684
706,8.94338314068639,6.9877891260265335
707,6.04663685067543,7.132488207837587
708,0.6032024468551089,4.620095350852942
709,5.1479139146198305,6.082032444171732
710,1.933336641324025,5.0238848391436
711,9.308318619285417,7.253572532409594
712,4.272044884383586,5.765488241127523
713,7.63478294045755,6.405374550198809
714,7.503389539929318,6.236415955859962
715,8.25224375969669,7.162477744530781
716,2.5243706420646026,5.153723447340534
717,1.7299053574819068,5.002716692047275
718,3.836397952396313,6.286576305257099
719,1.4418495245251495,5.266669400085203
720,3.5753339576016288,5.503438166894498
721,1.0870557549845683,4.813114609287313
722,1.6079869805333946,5.551644347111936
723,3.0912140540834763,5.614213073067388
724,9.622678336373998,7.117507258480599
725,4.427182750494754,6.162920760292178
726,0.9507276709404588,5.4514515002655335
727,8.902931517899296,6.914638815023648
728,9.47665894099278,7.01134896661368
729,8.84602498429882,6.780947488236042
730,5.432457839103383,7.090548275758085
731,1.2443710092527738,4.71723990062032
732,0.8450917913426881,4.715431536723677
733,8.139605523036433,7.244885459980262
734,2.5463757360202646,5.480767800425566
735,8.116208333750194,7.222900001590724
736,5.761745880499374,6.530039069844284
737,5.8628778070144865,5.499569925003989
738,6.368705525229313,6.125730856564213
739,9.726201308099245,7.443331819176359
740,3.710340369544908,6.003876136955092
741,0.569710797968147,4.553687063773329
742,2.664376760610787,5.321209614273332
743,4.372400616586107,5.807003987223129
744,2.455690297868923,5.8656828885553605
745,6.81047552345492,7.203147691816854
746,9.008054973337865,7.573788045978645
747,7.63089093506673,7.545751085014155
748,2.6624294954422947,5.949712947822146
749,9.093411939152347,7.137550861521582
750,9.792173532551594,7.456089459923254
751,7.2437245247928335,6.723137599017041
752,6.877388432860357,6.4208069505680605
753,9.929976041903878,7.674357578634029
754,1.8029463158588732,5.083808572032412
755,0.9784980129109788,4.958044408775158
756,6.236049630467409,7.071227941482716
757,5.568923843338476,6.482491421253334
